t1,ch1,t2,ch2
-131.99472,3.4641684722900394,-131.994719875,-0.00996368408203125
-131.794728,3.4641684722900394,-131.79472787499998,-0.004981842041015625
-131.594736,3.4741220855712895,-131.594735875,0.0
-131.394744,3.4641684722900394,-131.394743875,0.004981842041015625
-131.194752,3.4691452789306645,-131.19475187499998,-0.004981842041015625
-130.99476,3.4691452789306645,-130.994759875,0.0
-130.794768,3.4591916656494144,-130.794767875,-0.004981842041015625
-130.594776,3.4641684722900394,-130.59477587499998,-0.00996368408203125
-130.39478400000002,3.4691452789306645,-130.394783875,0.0
-130.194792,3.4691452789306645,-130.194791875,0.0
-129.9948,3.4641684722900394,-129.99479987499998,0.0
-129.794808,3.479098892211914,-129.79480787499998,0.004981842041015625
-129.594816,3.4691452789306645,-129.594815875,0.004981842041015625
-129.394824,3.4641684722900394,-129.394823875,-0.00996368408203125
-129.194832,3.4591916656494144,-129.19483187499998,0.0
-128.99484,3.4641684722900394,-128.994839875,0.0
-128.794848,3.4641684722900394,-128.794847875,-0.004981842041015625
-128.594856,3.4591916656494144,-128.59485587499998,-0.004981842041015625
-128.394864,3.4641684722900394,-128.394863875,-0.004981842041015625
-128.194872,3.4542148590087893,-128.194871875,-0.004981842041015625
-127.99488,3.4492380523681643,-127.994879875,-0.00996368408203125
-127.794888,3.4591916656494144,-127.794887875,-0.004981842041015625
-127.594896,3.4591916656494144,-127.594895875,-0.00996368408203125
-127.394904,3.4591916656494144,-127.394903875,-0.004981842041015625
-127.194912,3.4591916656494144,-127.194911875,-0.004981842041015625
-126.99492000000001,3.4591916656494144,-126.99491987500001,0.0
-126.794928,3.4542148590087893,-126.794927875,0.0
-126.594936,3.4591916656494144,-126.594935875,-0.004981842041015625
-126.394944,3.4641684722900394,-126.394943875,0.0
-126.194952,3.4641684722900394,-126.194951875,0.0
-125.99496,3.4641684722900394,-125.994959875,-0.00996368408203125
-125.794968,3.4542148590087893,-125.794967875,-0.004981842041015625
-125.594976,3.4542148590087893,-125.594975875,-0.004981842041015625
-125.39498400000001,3.4542148590087893,-125.39498387500001,-0.00996368408203125
-125.194992,3.4542148590087893,-125.194991875,-0.00996368408203125
-124.995,3.4492380523681643,-124.994999875,-0.00996368408203125
-124.795008,3.4492380523681643,-124.795007875,-0.00996368408203125
-124.595016,3.4542148590087893,-124.595015875,-0.004981842041015625
-124.395024,3.4492380523681643,-124.395023875,-0.00996368408203125
-124.195032,3.4442612457275392,-124.195031875,-0.004981842041015625
-123.99504,3.4542148590087893,-123.995039875,0.0
-123.79504800000001,3.4542148590087893,-123.79504787500001,0.004981842041015625
-123.595056,3.4542148590087893,-123.595055875,0.0
-123.395064,3.4542148590087893,-123.395063875,0.0
-123.195072,3.4492380523681643,-123.195071875,-0.004981842041015625
-122.99508,3.4442612457275392,-122.995079875,-0.004981842041015625
-122.795088,3.4641684722900394,-122.79508787500001,0.0
-122.595096,3.4492380523681643,-122.595095875,0.0
-122.395104,3.4542148590087893,-122.395103875,0.0
-122.19511200000001,3.4492380523681643,-122.19511187500001,0.0
-121.99512,3.4442612457275392,-121.995119875,-0.00996368408203125
-121.795128,3.4542148590087893,-121.795127875,0.0
-121.595136,3.4542148590087893,-121.595135875,0.004981842041015625
-121.395144,3.4442612457275392,-121.395143875,-0.004981842041015625
-121.19515200000001,3.4492380523681643,-121.19515187500001,0.0
-120.99516,3.4442612457275392,-120.995159875,-0.004981842041015625
-120.795168,3.4542148590087893,-120.795167875,0.004981842041015625
-120.595176,3.4442612457275392,-120.595175875,0.004981842041015625
-120.395184,3.4442612457275392,-120.395183875,-0.014945526123046875
-120.195192,3.4442612457275392,-120.195191875,-0.004981842041015625
-119.9952,3.4442612457275392,-119.995199875,0.004981842041015625
-119.795208,3.4492380523681643,-119.795207875,-0.00996368408203125
-119.59521600000001,3.439284439086914,-119.59521587500001,-0.00996368408203125
-119.395224,3.434307632446289,-119.395223875,-0.014945526123046875
-119.195232,3.439284439086914,-119.195231875,0.0
-118.99524,3.439284439086914,-118.995239875,-0.004981842041015625
-118.795248,3.439284439086914,-118.795247875,-0.00996368408203125
-118.595256,3.439284439086914,-118.595255875,-0.00996368408203125
-118.395264,3.439284439086914,-118.395263875,-0.004981842041015625
-118.195272,3.4442612457275392,-118.195271875,0.0
-117.99528000000001,3.4442612457275392,-117.99527987500001,0.004981842041015625
-117.795288,3.434307632446289,-117.795287875,0.0
-117.595296,3.4492380523681643,-117.595295875,0.004981842041015625
-117.395304,3.439284439086914,-117.395303875,-0.004981842041015625
-117.195312,3.4442612457275392,-117.195311875,0.004981842041015625
-116.99532,3.439284439086914,-116.995319875,-0.004981842041015625
-116.795328,3.439284439086914,-116.795327875,-0.004981842041015625
-116.595336,3.439284439086914,-116.595335875,-0.00996368408203125
-116.39534400000001,3.434307632446289,-116.39534387500001,-0.00996368408203125
-116.195352,3.439284439086914,-116.195351875,0.004981842041015625
-115.99536,3.439284439086914,-115.995359875,-0.004981842041015625
-115.795368,3.439284439086914,-115.795367875,-0.004981842041015625
-115.595376,3.434307632446289,-115.595375875,-0.00996368408203125
-115.395384,3.434307632446289,-115.39538387500001,-0.004981842041015625
-115.195392,3.434307632446289,-115.195391875,0.0
-114.9954,3.439284439086914,-114.995399875,0.004981842041015625
-114.795408,3.434307632446289,-114.795407875,0.0
-114.595416,3.439284439086914,-114.595415875,0.0
-114.395424,3.439284439086914,-114.395423875,0.004981842041015625
-114.195432,3.439284439086914,-114.195431875,-0.004981842041015625
-113.99544,3.434307632446289,-113.995439875,0.004981842041015625
-113.79544800000001,3.4293308258056645,-113.79544787500001,-0.014945526123046875
-113.595456,3.4293308258056645,-113.595455875,-0.00996368408203125
-113.395464,3.434307632446289,-113.395463875,0.0
-113.195472,3.4293308258056645,-113.195471875,0.0
-112.99548,3.4293308258056645,-112.995479875,0.0
-112.795488,3.434307632446289,-112.795487875,0.00996368408203125
-112.595496,3.4293308258056645,-112.595495875,-0.004981842041015625
-112.395504,3.4293308258056645,-112.395503875,0.0
-112.19551200000001,3.4293308258056645,-112.19551187500001,0.0
-111.99552,3.4293308258056645,-111.995519875,-0.004981842041015625
-111.795528,3.434307632446289,-111.795527875,-0.004981842041015625
-111.595536,3.4293308258056645,-111.595535875,-0.00996368408203125
-111.395544,3.4243540191650395,-111.395543875,-0.004981842041015625
-111.195552,3.4293308258056645,-111.195551875,-0.00996368408203125
-110.99556,3.434307632446289,-110.995559875,0.0
-110.795568,3.4293308258056645,-110.795567875,-0.004981842041015625
-110.59557600000001,3.434307632446289,-110.59557587500001,0.0
-110.395584,3.434307632446289,-110.395583875,0.0
-110.195592,3.4293308258056645,-110.195591875,-0.00996368408203125
-109.9956,3.4243540191650395,-109.995599875,-0.004981842041015625
-109.795608,3.4243540191650395,-109.795607875,-0.004981842041015625
-109.595616,3.4243540191650395,-109.59561587500001,-0.014945526123046875
-109.395624,3.434307632446289,-109.395623875,-0.004981842041015625
-109.195632,3.4293308258056645,-109.195631875,-0.004981842041015625
-108.99564000000001,3.4293308258056645,-108.99563987500001,-0.004981842041015625
-108.795648,3.4293308258056645,-108.795647875,0.004981842041015625
-108.595656,3.434307632446289,-108.595655875,0.0
-108.395664,3.434307632446289,-108.395663875,0.0
-108.195672,3.4243540191650395,-108.195671875,0.0
-107.99568000000001,3.4243540191650395,-107.99567987500001,-0.004981842041015625
-107.795688,3.4243540191650395,-107.795687875,0.0
-107.595696,3.4243540191650395,-107.595695875,-0.004981842041015625
-107.395704,3.434307632446289,-107.395703875,0.0
-107.195712,3.4144004058837893,-107.195711875,-0.00996368408203125
-106.99572,3.4193772125244144,-106.995719875,-0.00996368408203125
-106.795728,3.4193772125244144,-106.795727875,-0.00996368408203125
-106.595736,3.4193772125244144,-106.595735875,-0.014945526123046875
-106.39574400000001,3.4293308258056645,-106.39574387500001,-0.004981842041015625
-106.195752,3.4243540191650395,-106.195751875,-0.014945526123046875
-105.99576,3.4193772125244144,-105.995759875,-0.00996368408203125
-105.795768,3.4193772125244144,-105.795767875,-0.004981842041015625
-105.595776,3.4243540191650395,-105.595775875,-0.004981842041015625
-105.395784,3.434307632446289,-105.395783875,-0.004981842041015625
-105.195792,3.4193772125244144,-105.195791875,-0.004981842041015625
-104.9958,3.4293308258056645,-104.995799875,0.0
-104.79580800000001,3.4293308258056645,-104.79580787500001,-0.00996368408203125
-104.595816,3.4193772125244144,-104.595815875,-0.004981842041015625
-104.395824,3.4193772125244144,-104.395823875,-0.014945526123046875
-104.195832,3.4293308258056645,-104.195831875,0.004981842041015625
-103.99584,3.4193772125244144,-103.995839875,0.0
-103.795848,3.4094235992431643,-103.795847875,-0.014945526123046875
-103.595856,3.4144004058837893,-103.595855875,-0.004981842041015625
-103.395864,3.4193772125244144,-103.395863875,-0.004981842041015625
-103.19587200000001,3.4243540191650395,-103.19587187500001,0.0
-102.99588,3.4144004058837893,-102.995879875,-0.014945526123046875
-102.795888,3.4193772125244144,-102.795887875,0.0
-102.595896,3.4243540191650395,-102.595895875,-0.00996368408203125
-102.395904,3.4193772125244144,-102.395903875,0.0
-102.195912,3.4094235992431643,-102.19591187500001,-0.00996368408203125
-101.99592,3.4144004058837893,-101.995919875,0.0
-101.795928,3.4243540191650395,-101.795927875,0.0
-101.595936,3.4293308258056645,-101.595935875,0.0
-101.395944,3.4144004058837893,-101.395943875,-0.004981842041015625
-101.195952,3.4193772125244144,-101.195951875,-0.004981842041015625
-100.99596,3.4144004058837893,-100.995959875,0.0
-100.795968,3.4293308258056645,-100.795967875,0.0
-100.59597600000001,3.4144004058837893,-100.59597587500001,-0.004981842041015625
-100.395984,3.4193772125244144,-100.395983875,0.0
-100.195992,3.4193772125244144,-100.195991875,0.00996368408203125
-99.996,3.4193772125244144,-99.995999875,0.0
-99.796008,3.4094235992431643,-99.796007875,-0.004981842041015625
-99.596016,3.4243540191650395,-99.596015875,0.004981842041015625
-99.396024,3.4193772125244144,-99.396023875,0.0
-99.196032,3.4243540191650395,-99.196031875,-0.004981842041015625
-98.99604000000001,3.4144004058837893,-98.99603987500001,-0.004981842041015625
-98.796048,3.4144004058837893,-98.796047875,0.0
-98.596056,3.4094235992431643,-98.596055875,0.0
-98.396064,3.4193772125244144,-98.396063875,-0.004981842041015625
-98.196072,3.4144004058837893,-98.196071875,-0.004981842041015625
-97.99608,3.4094235992431643,-97.996079875,0.0
-97.796088,3.4243540191650395,-97.796087875,-0.004981842041015625
-97.596096,3.4193772125244144,-97.596095875,-0.004981842041015625
-97.39610400000001,3.4193772125244144,-97.39610387500001,0.0
-97.196112,3.4193772125244144,-97.196111875,-0.004981842041015625
-96.99612,3.4193772125244144,-96.996119875,-0.004981842041015625
-96.796128,3.4193772125244144,-96.796127875,-0.004981842041015625
-96.596136,3.4193772125244144,-96.596135875,-0.00996368408203125
-96.396144,3.4094235992431643,-96.396143875,-0.004981842041015625
-96.196152,3.4193772125244144,-96.196151875,-0.004981842041015625
-95.99616,3.4094235992431643,-95.996159875,0.004981842041015625
-95.796168,3.4144004058837893,-95.796167875,-0.00996368408203125
-95.596176,3.4144004058837893,-95.596175875,0.0
-95.396184,3.4193772125244144,-95.396183875,-0.004981842041015625
-95.196192,3.4144004058837893,-95.196191875,0.0
-94.9962,3.4193772125244144,-94.996199875,-0.004981842041015625
-94.79620800000001,3.4044467926025392,-94.79620787500001,-0.004981842041015625
-94.596216,3.4144004058837893,-94.596215875,0.0
-94.396224,3.4144004058837893,-94.396223875,0.0
-94.196232,3.4144004058837893,-94.196231875,-0.004981842041015625
-93.99624,3.4193772125244144,-93.996239875,0.0
-93.796248,3.4044467926025392,-93.796247875,-0.00996368408203125
-93.596256,3.4144004058837893,-93.596255875,-0.004981842041015625
-93.396264,3.4193772125244144,-93.396263875,-0.004981842041015625
-93.19627200000001,3.4144004058837893,-93.19627187500001,-0.004981842041015625
-92.99628,3.4193772125244144,-92.996279875,0.0
-92.796288,3.4094235992431643,-92.796287875,0.0
-92.596296,3.4094235992431643,-92.596295875,0.004981842041015625
-92.396304,3.4044467926025392,-92.396303875,-0.00996368408203125
-92.196312,3.4193772125244144,-92.196311875,0.0
-91.99632,3.4094235992431643,-91.996319875,0.0
-91.796328,3.4094235992431643,-91.796327875,0.004981842041015625
-91.59633600000001,3.4094235992431643,-91.59633587500001,0.0
-91.396344,3.4094235992431643,-91.396343875,-0.00996368408203125
-91.196352,3.4044467926025392,-91.196351875,-0.00996368408203125
-90.99636,3.4193772125244144,-90.996359875,0.004981842041015625
-90.796368,3.4094235992431643,-90.796367875,-0.004981842041015625
-90.596376,3.4044467926025392,-90.596375875,0.0
-90.396384,3.399469985961914,-90.396383875,0.0
-90.196392,3.399469985961914,-90.196391875,-0.004981842041015625
-89.99640000000001,3.399469985961914,-89.99639987500001,-0.00996368408203125
-89.796408,3.4044467926025392,-89.796407875,-0.004981842041015625
-89.596416,3.399469985961914,-89.596415875,-0.00996368408203125
-89.396424,3.4044467926025392,-89.396423875,-0.004981842041015625
-89.196432,3.4094235992431643,-89.196431875,0.0
-88.99644,3.4044467926025392,-88.99643987500001,0.0
-88.796448,3.4044467926025392,-88.796447875,-0.004981842041015625
-88.596456,3.4094235992431643,-88.596455875,0.004981842041015625
-88.396464,3.399469985961914,-88.396463875,-0.004981842041015625
-88.196472,3.4044467926025392,-88.196471875,0.0
-87.99648,3.4044467926025392,-87.996479875,-0.00996368408203125
-87.796488,3.4044467926025392,-87.796487875,-0.004981842041015625
-87.596496,3.4044467926025392,-87.596495875,0.0
-87.39650400000001,3.4094235992431643,-87.39650387500001,-0.004981842041015625
-87.196512,3.4044467926025392,-87.196511875,0.0
-86.99652,3.4094235992431643,-86.996519875,0.0
-86.796528,3.4044467926025392,-86.796527875,0.0
-86.596536,3.4144004058837893,-86.596535875,0.004981842041015625
-86.396544,3.4094235992431643,-86.396543875,-0.004981842041015625
-86.196552,3.4044467926025392,-86.196551875,-0.004981842041015625
-85.99656,3.4044467926025392,-85.996559875,-0.004981842041015625
-85.79656800000001,3.399469985961914,-85.79656787500001,-0.004981842041015625
-85.596576,3.4044467926025392,-85.596575875,-0.004981842041015625
-85.396584,3.4044467926025392,-85.396583875,0.0
-85.196592,3.399469985961914,-85.196591875,-0.014945526123046875
-84.9966,3.4044467926025392,-84.996599875,-0.004981842041015625
-84.796608,3.4044467926025392,-84.796607875,0.004981842041015625
-84.596616,3.4044467926025392,-84.596615875,0.0
-84.396624,3.4094235992431643,-84.396623875,0.0
-84.19663200000001,3.399469985961914,-84.19663187500001,-0.00996368408203125
-83.99664,3.394493179321289,-83.996639875,-0.014945526123046875
-83.796648,3.4044467926025392,-83.796647875,-0.014945526123046875
-83.596656,3.399469985961914,-83.596655875,-0.00996368408203125
-83.396664,3.399469985961914,-83.396663875,-0.004981842041015625
-83.196672,3.399469985961914,-83.196671875,0.0
-82.99668,3.399469985961914,-82.996679875,-0.004981842041015625
-82.796688,3.399469985961914,-82.796687875,0.0
